"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","11310B-M-UBSN","Tangerine Plaid Bow Tie - 2 to 4 yrs ","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Tangerine orange and blue bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California",,"100% cotton","Dry clean only","Tangerine Plaid Bow Tie - 2 to 4 yrs ",1,"simple"
"english","base","Default","simple","11310B-L-UBSN","Tangerine Plaid Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Tangerine orange and blue bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California",,"100% cotton","Dry clean only","Tangerine Plaid Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","11311B-M-UBSN","Solid Yellow Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Solid yellow bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Solid Yellow Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11311B-L-UBSN","Solid Yellow Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Solid yellow bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Solid Yellow Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","11312B-M-UBSN","Solid Coral Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Solid yellow bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Solid Coral Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11312B-L-UBSN","Solid Coral Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Solid yellow bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Solid Coral Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","21101S-UBSN","Navy Stripe Suspenders ﾖ 2 to 8 yrs"," 2 to 8 years",,"<li>100% cotton fabric with elastic suspenders</li>
<li>Made In California</li>",,,"100% cotton","Dry clean only","Navy Stripe Suspenders ﾖ 2 to 8 yrs",1,"simple"
"english","base","Default","simple","21104S-UBSN","Solid Black Suspenders ﾖ 2 to 8yrs"," 2 to 8 years",,"<li>100% cotton fabric with elastic suspenders</li>
<li>Made In California</li>",,,"100% cotton","Dry clean only","Solid Black Suspenders ﾖ 2 to 8yrs",1,"simple"
"english","base","Default","simple","21105S-UBSN","Solid Red Suspenders ﾖ 2 to 8 yrs"," 2 to 8 years",,"<li>100% cotton fabric with elastic suspenders</li>
<li>Made In California</li>",,,"100% cotton","Dry clean only","Solid Red Suspenders ﾖ 2 to 8 yrs",1,"simple"
"english","base","Default","simple","CocoSnow-MLS","My Little Seat - Coco Snow","6 months and up~16kg","7.8""x1.5""x5.9""","<li>Ultra portable and machine washable travel high chair</li>
<li>For babies who can sit unassited approximately 6 months up to 35 pounds</li>
<li>5 point harness including extra reinforced fabric and seams</li>
<li>Is focused on contemporary, modern and fashionable design</li>
<li>Everyone gets a seat at the table with My Little Seat</li>","My Little Seat is the ultimate infant high chair for traveling with baby in tow. Whether you are using it every day at home, out for lunch with friends or jet setting around the world this super cute and always trendy seat will make your life so much easier and always get you noticed. It folds down to the size of a diaper and comes with its very own matching bag. My Little Seat is designed with safety in mind and incorporates a 5 point harness along with its extra reinforced seaming and is safety tested for strength and durability. Your baby will love sitting along with you at the table like everyone else. Sling it over a chair and it sets up in seconds and of course is machine washable. It is suitable from 6 months and above or when your baby can sit unassisted. Everyone gets a seat at the table with My Little Seat.",," 100% cotton canvas, 100% polyester felt applique, 100% polyethylene coating (on inside). Machine Washable",,"My Little Seat - Coco Snow",1,"simple"
"english","base","Default","simple","HudsonStripe-MLS","My Little Seat - Hudson Stripe","6 months and up~16kg","7.8""x1.5""x5.9""","<li>Ultra portable and machine washable travel high chair</li>
<li>For babies who can sit unassited approximately 6 months up to 35 pounds</li>
<li>5 point harness including extra reinforced fabric and seams</li>
<li>Is focused on contemporary, modern and fashionable design</li>
<li>Everyone gets a seat at the table with My Little Seat</li>","My Little Seat is the ultimate infant high chair for traveling with baby in tow. Whether you are using it every day at home, out for lunch with friends or jet setting around the world this super cute and always trendy seat will make your life so much easier and always get you noticed. It folds down to the size of a diaper and comes with its very own matching bag. My Little Seat is designed with safety in mind and incorporates a 5 point harness along with its extra reinforced seaming and is safety tested for strength and durability. Your baby will love sitting along with you at the table like everyone else. Sling it over a chair and it sets up in seconds and of course is machine washable. It is suitable from 6 months and above or when your baby can sit unassisted. Everyone gets a seat at the table with My Little Seat.",," 100% cotton canvas, 100% polyester felt applique, 100% polyethylene coating (on inside). Machine Washable",,"My Little Seat - Hudson Stripe",1,"simple"
"english","base","Default","simple","Minky.BB-ISSMA","Plush Hooded Towel - Bubble Blue Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","Minky.BP-ISSMA","Plush Hooded Towel - Bubble Pink Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","Minky.CB-ISSMA","Plush Hooded Towel - Blue Circle Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","Minky.CP-ISSMA","Plush Hooded Towel - Pink Circle Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","ZF.LPK-ISSMA","Plush Hooded Towel - Leopard/Pink Mink","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","ZF.BLCW-ISSMA","Plush Hooded Towel - Cow Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","ZF.ZBR-ISSMA","Plush Hooded Towel - Zebra Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","ZF.GRF-ISSMA","Plush Hooded Towel - Giraffe Minky","within 8 years old.","38"" x 38"" ","<li>Top quality materials used in construction. We use the softest and thickest double sided terry cloth, for ultimate comfort and warmth.</li>
<li>Terry cloth lines inside of hood to dry head and hair.</li>
<li>High quality trim used in construction.</li>
<li>Wash and dry with like colors.</li>
<li>110% Mamaky approved! We have one and absolutely love it. One year later, and many, many washes later, it is still thick and soft.</li>
<li>Made in the USA.</li>","Infantissima Hooded bath towels give your young one a sense of comfort because all of our fabrics are gentle, toddler friendly, and are capable of lasting throughout many years of use. The hooded towel was specially created to take care of babies. They use only luxurious high quality terry cloth to quickly remove water from your infant's body. This reduces the chance that your baby will feel cold from the left over moister on his skin.",,"100% cotton","Machine washable",,,
